puzzle,solution,clues,difficulty,difficulty_range,result,time
700000006000000000080030209000051000004600300050090020060070030209008004405000090,743289156592146873186735249328451967914627385657893421861974532239568714475312698,24,3.6,3,743289156592146873186735249328451967914627385657893421861974532239568714475312698,5.953
500000732040050000600007400000500180700900053000070000004000370308002006000010000,519468732247359861683127495492536187761984253835271649124695378358742916976813524,25,3.1,3,519468732247359861683127495492536187761984253835271649124695378358742916976813524,0.097
000003400000068103103700800060901300000000005407000000040000500000004021720500000,682193457574268193193745862265971348819436275437852916341627589956384721728519634,25,3.2,3,682193457574268193193745862265971348819436275437852916341627589956384721728519634,0.526
400006000162000000007030008050400000000069075008020900009004610200000050000002700,483976521162548397597231468956417283324869175718325946839754612271693854645182739,25,3.1,3,483976521162548397597231468956417283324869175718325946839754612271693854645182739,0.381
000001000600504090000080704360400000000070050701006003002000009810023500000000800,438791265627534198159682734365418972284379651791256483542867319816923547973145826,25,3.6,3,438791265627534198159682734365418972284379651791256483542867319816923547973145826,0.280
000024180020080073005007060100052000000000000300008059080003006074000030000090000,739624185426581973815937264197352648658749321342168759581273496974816532263495817,25,3.2,3,739624185426581973815937264197352648658749321342168759581273496974816532263495817,0.879
600090000000000406000506000800005004000010037002040100007050000093400000204600003,615794382729138456348526719871365924456219837932847165167953248593482671284671593,24,3.2,3,615794382729138456348526719871365924456219837932847165167953248593482671284671593,2.275
004006300030081900200009000000750060010800009000000073025000000090010040000020005,984576312736281954251439786349752861517863429862194573125947638698315247473628195,24,3.2,3,984576312736281954251439786349752861517863429862194573125947638698315247473628195,0.378
000308000670000900000050104000000090200503000030610250000800009004002000025000300,541398762673421985982756134157284693269573841438619257716835429394162578825947316,24,3.8,3,541398762673421985982756134157284693269573841438619257716835429394162578825947316,0.639
200806000300070940000500000402900081903000004070000050030700000000004068001008007,297846513385271946614539872452967381963185724178423659836712495729354168541698237,26,3.9,3,297846513385271946614539872452967381963185724178423659836712495729354168541698237,0.996
000200000000085000080400100050090407002000090009607001506300200000070050020008000,495216378163785942287439165651893427732154896849627531576341289318972654924568713,24,3.5,3,495216378163785942287439165651893427732154896849627531576341289318972654924568713,11.631
060010702089003050000000003591000000000400109040007500000046000400059370007300000,365914782789623451124578963591832647873465129246197538932746815418259376657381294,27,3.8,3,365914782789623451124578963591832647873465129246197538932746815418259376657381294,0.657
320000008090700500507000600000007000004502003200900010000000026600094057000100090,321645978896731542547829631135487269964512783278963415459378126613294857782156394,26,3.7,3,321645978896731542547829631135487269964512783278963415459378126613294857782156394,0.406
702106800000030060030200007800020003006000080000040009004050001018000050000000200,752196834489537162631284597845629713926713485173845629264958371318472956597361248,24,3.5,3,752196834489537162631284597845629713926713485173845629264958371318472956597361248,0.247
070006000000702600000050040000008490003000200807100003608020000002300000045080000,579416328384792615261853749156238497493567281827149563638925174912374856745681932,24,3.3,3,579416328384792615261853749156238497493567281827149563638925174912374856745681932,0.732
070120000004000020500000301060000004000900503920054000007080000840005030000090050,378129465614538729592647381765813294481962573923754618157386942849275136236491857,25,3.9,3,378129465614538729592647381765813294481962573923754618157386942849275136236491857,0.223
500302870302000040800001000000800900030097086000000002000900200000043005100600000,541362879362789541897451623216834957435297186789516432653978214928143765174625398,25,3.2,3,541362879362789541897451623216834957435297186789516432653978214928143765174625398,0.160
000000100300051000040090002702003009600000020000020605085036000000000000009100780,968372154327451968541698372752863419693514827814927635485736291176289543239145786,24,4.0,3,968372154327451968541698372752863419693514827814927635485736291176289543239145786,2.506
090000200007300010400060000600080040000500000030001908000008002025076000081000000,193847256267395814458162793612789345879534621534621978746918532325476189981253467,23,3.4,3,193847256267395814458162793612789345879534621534621978746918532325476189981253467,0.313
360000020000092006000300500080000400027810090004060200038000005700530000000000010,369158724875492136241376589683925471527814693914763258138247965796531842452689317,25,3.1,3,369158724875492136241376589683925471527814693914763258138247965796531842452689317,0.324
006100900080300000152006004000012470000007000010030200020050130045000002000060000,736148925489325761152976384593812476264597813817634259628459137345781692971263548,26,3.2,3,736148925489325761152976384593812476264597813817634259628459137345781692971263548,0.170
750010630000000018060200000000000300004000160020005040106800000000040000007006800,752418639943657218861239574619724385574983162328165947196872453285341796437596821,23,3.6,3,752418639943657218861239574619724385574983162328165947196872453285341796437596821,4.432
060040005000036100000100700300008900004000300001320006050000010900700030000204009,163847295279536184845192763326458971594671328781329546452983617918765432637214859,25,3.3,3,163847295279536184845192763326458971594671328781329546452983617918765432637214859,0.298
000025010500060008021300005000000001903000000600000700075002060000001000000490080,896725314534169278721348695247586931913274856658913742475832169389651427162497583,23,3.6,3,896725314534169278721348695247586931913274856658913742475832169389651427162497583,10.408
900000407038000000000000960050903070001600000000000003002058000400309000000060100,925186437638794215147532968854923671371645829269871543712458396486319752593267184,22,3.9,3,925186437638794215147532968854923671371645829269871543712458396486319752593267184,0.791
002600700900102060030908000006003000700000092010004006500001300020000000000500040,842635719975142863631978254496253178753816492218794536569481327124367985387529641,24,3.3,3,842635719975142863631978254496253178753816492218794536569481327124367985387529641,0.105
030000190000003040100500003940000006000000700060802010003060928000014000020000000,632487195578193642194526873945371286281659734367842519413765928859214367726938451,24,3.2,3,632487195578193642194526873945371286281659734367842519413765928859214367726938451,0.215
704000000000560003000007086900370500200000460000080000308000050002000000070006100,764238915829561743153497286986374521237915468541682397318749652692153874475826139,23,3.1,3,764238915829561743153497286986374521237915468541682397318749652692153874475826139,0.208
